score,pubdate,source,title,link
126,2026-04-22-21-43-54 +0000,nyt,How the War Powers Act Could Pressure Trump to End the Iran War,https://www.nytimes.com/2026/04/22/us/politics/war-powers-act-explanation.html
76,2026-04-22-22-11-28 +0000,nyt,"Heidi O’Neill, Formerly of Nike, Will Be New Lululemon’s New CEO",https://www.nytimes.com/2026/04/22/business/lululemon-new-ceo-heidi-oneill.html
61,2026-04-23-04-46-09 +0000,nypost,California governor’s race debate shows why election still a toss-up,https://nypost.com/2026/04/23/us-news/california-governors-debate-shows-why-race-still-a-toss-up/
55,2026-04-22-12-50-00 +0000,wsj,"Virginia voters approved a measure intended to boost the number of Democratic seats in the U.S. House by redrawing the state’s congressional map ahead of the midterms, the Associated Press projected",https://www.wsj.com/politics/elections/virginia-voters-approve-resolution-to-boost-democrats-in-midterms-fa77284b
48,2026-04-23-00-54-06 +0000,nyt,Iran Says It Seized Two Ships Near the Strait of Hormuz,https://www.nytimes.com/2026/04/22/world/middleeast/iran-ships-strait-of-hormuz.html
48,2026-04-22-19-09-00 +0000,wsj,"Rep. David Scott, a Georgia Democrat who spent decades in elected office, has died. He was 80 years old.",https://www.wsj.com/politics/david-scott-georgia-congressman-dies-1bbc0c85
46,2026-04-23-01-55-27 +0000,nypost,Lufthansa slashes 20K flights to save jet fuel as Iran war drives up oil prices,https://nypost.com/2026/04/22/world-news/lufthansa-slashes-20k-flights-as-iran-war-drives-up-oil-prices/
44,2026-04-23-01-42-00 +0000,wsj,"John Phelan has been fired as Navy secretary after months of simmering tension with Defense Secretary Pete Hegseth, according to U.S. officials",https://www.wsj.com/politics/national-security/john-phelan-quits-as-u-s-navy-secretary-4fcd286b
43,2026-04-23-02-57-59 +0000,latimes,"Santa Monica nonprofit official, wife found dead; police investigate possible murder-suicide",https://www.latimes.com/california/story/2026-04-22/santa-monica-nonprofit-director-found-dead-alongside-wife-police-investigate-murder-suicide
40,2026-04-22-22-29-00 +0000,wsj,Predictions marketplace Kalshi said it had fined and suspended three congressional candidates for betting on their own races,https://www.wsj.com/politics/policy/predictions-marketplace-fines-three-candidates-for-political-insider-trading-9ba1759c
