score,pubdate,source,title,link
87,2025-08-17-01-10-58 +0000,nypost,First Lady Melania Trump calls for end to war in Ukraine in ‘peace letter’ hand-delivered to Putin by the president,https://nypost.com/2025/08/16/world-news/first-lady-melania-trump-calls-for-end-to-war-in-ukraine-in-peace-letter-hand-delivered-to-putin-by-the-president-report/
51,2025-08-17-12-18-22 +0000,nypost,"European leaders, NATO boss will back up Zelensky at White House meeting with Trump",https://nypost.com/2025/08/17/world-news/european-leaders-to-join-zelensky-for-white-house-meeting-with-trump/
46,2025-08-16-20-15-27 +0000,wapo,"Canada orders Air Canada flight attendants back to work, ending strike",https://www.washingtonpost.com/world/2025/08/16/air-canada-strike-flight-attendants/
29,2025-08-17-17-18-00 +0000,wsj,"More National Guard troops are heading soon to Washington, D.C., and they are preparing to start carrying weapons in the coming days, officials say, a shift in policy",https://www.wsj.com/politics/national-security/national-guard-soldiers-prepare-to-carry-weapons-in-washington-d-c-3965923c
28,2025-08-17-16-22-13 +0000,nypost,LI teen allegedly attacked by rival’s mom with metal ‘Stanley’ mug is too traumatized to return to school: ‘Thought I was going to die’,https://nypost.com/2025/08/17/us-news/long-island-teen-attacked-with-metal-stanley-mug-speaks-out/
28,2025-08-17-14-12-48 +0000,wapo,Mass protests erupt in Israel as IDF readies plans to occupy Gaza City,https://www.washingtonpost.com/world/2025/08/17/israel-protests-gaza-occupation/
25,2025-08-17-07-05-52 +0000,nypost,"Public sends flood of donations to inmate who beat-up woman accused of torturing step-daughter, 8, to death: ‘I’d do it again’",https://nypost.com/2025/08/17/us-news/california-inmate-anita-doron-flooded-with-donations-after-beating-genesis-mata-murder-suspect-graciela-bustamante/
24,2025-08-17-11-36-18 +0000,nypost,"Minnesota fast food worker Rodolfo Depaz who walked over four miles a day between shifts at Dairy Queen, Chipotle gifted car",https://nypost.com/2025/08/17/us-news/minnesota-fast-food-worker-rodolfo-depaz-who-walked-over-four-miles-a-day-between-shifts-at-dairy-queen-chipotle-gifted-car/
24,2025-08-17-10-00-00 +0000,latimes,News Analysis: Newsom's decision to fight fire with fire could have profound political consequences,https://www.latimes.com/california/story/2025-08-17/newsoms-decision-to-fight-fire-with-fire-could-have-profound-political-consequences
23,2025-08-17-13-27-37 +0000,nypost,Offbeat NYC graffiti tour survives despite predicted drop in foreign tourism thanks to visitors from this country: ‘They’re obsessed with street art’,https://nypost.com/2025/08/17/us-news/offbeat-nyc-graffiti-tour-survives-despite-predicted-drop-in-foreign-tourism-thanks-to-visitors-from-this-country-theyre-obsessed-with-street-art/
